name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;183;0;183;3133;1185;3133;807;0
header;1059;3;1059;3;1235;3;1235;3
A;280;254;280;260;287;260;287;254
A;657;581;657;584;661;584;661;581
A;686;773;686;774;687;774;687;773
A;513;869;513;876;520;876;520;869
A;648;910;648;916;654;916;654;910
A;650;953;650;959;657;959;657;953
B;713;1189;713;1204;735;1204;735;1189
A;617;1279;617;1288;626;1288;626;1279
A;491;2244;491;2257;499;2257;499;2244
B;497;2579;497;2595;518;2595;518;2579
D;652;2649;652;2664;675;2664;675;2649
B;682;2754;682;2769;704;2769;704;2754
A;1054;2754;1054;2770;1077;2770;1077;2754
A;723;2894;723;2920;733;2920;733;2894
