name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;884;0;1001;3129;1426;3129;1661;0
header;155;97;155;139;1783;139;1783;97
A;1451;146;1451;146;1453;146;1453;146
A;1070;633;1070;638;1075;638;1075;633
A;1162;712;1162;718;1168;718;1168;712
A;1067;1031;1067;1038;1074;1038;1074;1031
A;1145;1169;1145;1175;1152;1175;1152;1169
A;1043;1214;1043;1220;1049;1220;1049;1214
A;1562;1248;1562;1248;1562;1248;1562;1248
A;1248;1259;1248;1266;1255;1266;1255;1259
A;1447;1982;1447;2007;1461;2007;1461;1982
A;1134;2723;1134;2726;1136;2726;1136;2723
C;1041;2748;1041;2776;1076;2776;1076;2748
B;1163;2749;1163;2766;1174;2766;1174;2749
